id,adult,belongs_to_collection,budget,genres,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
90148,FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,tt0110712,en,Of Love and Shadows,"Irene is a magazine editor living under the shadow of the Pinochet dictatorship in Chile. Francisco is a handsome photographer and he comes to Irene for a job. As a sympathizer with the underground resistance movement, Francisco opens her eyes and her heart to the atrocities being committed by the state.",0.709209,/uM64Zehu9W5Ix237Hz3WEl9a6i5.jpg,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/10/1994,0,103,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"Surrounded by danger, they'll risk everything for freedom!",Of Love and Shadows,FALSE,4.4,11
922,FALSE,,9000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 37, 'name': 'Western'}]",,tt0112817,en,Dead Man,"On the run after murdering a man, accountant William Blake encounters a strange North American man named Nobody who prepares him for his journey into the spiritual world.",6.505272,/vGobIvxSiFvAmwqH8BlC3SpET0C.jpg,"[{'name': 'JVC Entertainment', 'id': 182}, {'name': 'Pandora Filmproduktion', 'id': 254}, {'name': 'Newmarket Capital Group', 'id': 506}, {'name': '12 Gauge Productions', 'id': 663}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",12/23/1995,0,121,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,No one can survive becoming a legend.,Dead Man,FALSE,7.2,397
11876,FALSE,,35000000,"[{'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,tt0113362,en,Le Hussard sur le toit,"In a time of war and disease, a young officer gallantly tries to help a young woman find her husband.",1.690768,/uT9rty5z1lyI7C0ScwS7XPX0pZX.jpg,"[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Hachette Première', 'id': 582}, {'name': 'Canal+', 'id': 5358}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",9/20/1995,15000000,135,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,The Horseman on the Roof,FALSE,6.7,25
52633,FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,tt0073778,en,Switchblade Sisters,"A tough gang of teenage girls are looking for love and fighting for turf on the mean streets of the city! Bad girls to the core, these impossibly outrageous high school hoodlums go where they want ... and create mayhem wherever they go!",6.035166,/sEYeoOBXAllmHynCNrNBEJjratp.jpg,"[{'name': 'Centaur Pictures Inc.', 'id': 17777}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/5/1975,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"So Easy to Kill, So Hard to Love",Switchblade Sisters,FALSE,6.6,27
62364,FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",,tt0112546,es,Boca a boca,For financial reasons an unemployed aspiring actor works for a phone-sex enterprise. One day he receives a call from the mysterious wife of one of his best clients.,1.133409,/eOwQxoHcR1UGlwiqvUaaiC8F9DZ.jpg,[],"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",11/10/1995,0,106,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Mouth to Mouth,FALSE,5.5,5
11687,FALSE,"{'id': 52888, 'name': 'The Visitors Collection', 'poster_path': '/tqLSEkKYdkFCqsNHP1v9pnr0sl.jpg', 'backdrop_path': '/ywYnkeaa7LZBU1bW8zavPwzve4X.jpg'}",0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,tt0108500,fr,Les visiteurs,"This outrageous time-travel comedy follows the misadventures of a wacky medieval knight (Jean Reno) and his faithful servant when they are accidentally transported to contemporary times by a senile sorcererMayhem rules as these 12th-century visitors try adapting to the wildly confusing modern world. To avoid being stuck here for good, however, they soon begin an all-out cosmic assault on their former castle -- now a luxury hotel -- in their quest to return to the past",7.326169,/tKCeoKQzf5kwaAMBkfhLyphuJeL.jpg,"[{'name': 'Canal Plus', 'id': 104}, {'name': 'Gaumont International', 'id': 7961}, {'name': 'France 3 Cinema', 'id': 16804}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1/27/1993,0,107,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,They Weren't Born Yesterday!,The Visitors,FALSE,7.1,433
9304,FALSE,,45000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,tt0117108,en,Multiplicity,"Construction worker Doug Kinney finds that the pressures of his working life, combined with his duties to his wife Laura and daughter Jennifer leaves him with little time for himself. However, he is approached by geneticist Dr. Owen Leeds, who offers Doug a rather unusual solution to his problems: cloning.",8.768806,/lFbBQ55MkBxVxQPwALjzMu3y9rD.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/19/1996,0,117,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Sometimes to get more out of life, you have to make more of yourself.",Multiplicity,FALSE,5.5,158
73183,FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,tt0113270,en,"The Haunted World of Edward D. Wood, Jr.","The strange life and the wonderfully awful films of 1950's Hollywood Z movie director Ed Wood are profiled in this documentary that was conceived of and researched several years before commercial-filmmaker Tim Burton made his feature film tribute. Actually, Wood does not appear much in this film. Rather, it centers on the lives and thoughts of his entourage and those who knew him. Among those interviewed are Wood's former lover and star of his earliest films, Dolores Fuller, whom he abruptly replaced in the middle of Bride of the Monster with actress Loretta King who is also interviewed.",0.037443,/rarwGANB2L4EcxInVw1Q8TgcfU1.jpg,"[{'name': 'Wood-Thomas Pictures', 'id': 33624}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/1/1996,0,112,[],Released,Can your MIND stand the SHOCKING TRUTH?,"The Haunted World of Edward D. Wood, Jr.",FALSE,10,1
131232,FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,tt0333373,en,Due Amici,"Two Sicilian friends, Nunzio and Pino, share the same apartment in Turin. Nunzio works in a factory but is laid off because of his illness. Pino, on the other hand, is a mysterious man and he is always traveling because of his work. Nunzio would very much like to know what his friend is doing for a living but Pino will not tell him. Nunzio spends his free time the best he can in his friend's absences. He ends up falling in love with Maria, a commercial employee, whereas his health condition deteriorates...",0.003949,/jo4n8M8EHedIuatB39C8EEmJBH8.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",3/20/2002,0,86,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Two Friends,FALSE,0,0
9100,FALSE,,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,tt0115963,en,The Craft,"A Catholic school newcomer falls in with a clique of teen witches who wield their powers against all who dare to cross them -- be they teachers, rivals or meddlesome parents.",12.860385,/5QoAIazIjidUcnD4Vggvmvg42NW.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/3/1996,24769466,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Welcome to the witching hour.,The Craft,FALSE,6.3,388
20759,FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,tt0116448,en,The Great White Hype,"When the champ's promoter, Rev. Sultan, decides something new is needed to boost the marketability of the boxing matches, he searches and finds the only man to ever beat the champ. The problem is that he isn't a boxer anymore and he's white. However, once Rev. Sultan convinces him to fight, he goes into heavy training while the confident champ takes it easy and falls out of shape.",3.321765,/15x1IKSbzO3qX4191Wf9UpuwK8D.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Atman Entertainment', 'id': 54051}, {'name': 'Fred Berner Films', 'id': 89312}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/3/1996,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,If you can't find the perfect contender....make one.,The Great White Hype,FALSE,5.1,29
46063,FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,tt0116827,en,Last Dance,"Upon taking a new job, young lawyer Rick Hayes is assigned to the clemency case of Cindy Liggett, a woman convicted of first degree murder and sentenced to death. As Hayes investigates the background for her case, the two begin to form a deep friendship, while all the while the date for her execution draws nearer.",1.196686,/2yatMz23t6BpRcc7J47UhnFOPFI.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/2/1996,5,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes justice is a crime,Last Dance,FALSE,5.6,9
365371,FALSE,,0,[],,tt0114894,en,War Stories Our Mother Never Told Us,"Seven New Zealand women speak about their lives during World War II: some lost husbands, some got married, some went into service themselves. The director lets the women tell their stories simply, alternating between them talking and archival footage of the war years.",0.005625,,[],[],,0,95,[],Released,,War Stories Our Mother Never Told Us,FALSE,0,0
32513,FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,tt0112701,en,Cold Comfort Farm,"In this adaptation of the satirical British novel, Flora Poste, a plucky London society girl orphaned at age 19, finds a new home with some rough relatives, the Starkadders of Cold Comfort Farm. With a take-charge attitude and some encouragement from her mischievous friend, Mary, Flora changes the Starkadders' lives forever when she settles into their rustic estate, bringing the backward clan up to date and finding inspiration for her novel in the process.",1.92386,/8kVQkrbrhfpkdZgYH5efOB8t6yK.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1/1/1995,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She discovered a new branch of her family tree... the one with all the nuts.,Cold Comfort Farm,FALSE,7,21
40651,FALSE,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",,tt0113429,en,"Institute Benjamenta, or This Dream People Call Human Life","Jakob arrives at the Institute Benjamenta (run by brother and sister Johannes and Lisa Benjamenta) to learn to become a servant. With seven other men, he studies under Lisa: absurd lessons of movement, drawing circles, and servility. He asks for a better room. No other students arrive and none leave for employment. Johannes is unhappy, imperious, and detached from the school's operation. Lisa is beautiful, at first tightly controlled, then on the verge of breakdown. There's a whiff of incest. Jakob is drawn to Lisa, and perhaps she to him. As winter sets in, she becomes catatonic. Things get worse; Johannes notes that all this has happened since Jakob came. Is there any cause and effect?",0.543042,/w2bdb5sEwWMNHN08KntkS06z4wA.jpg,"[{'name': 'Pandora Filmproduktion', 'id': 254}, {'name': 'Koninck Studios', 'id': 3541}, {'name': 'Image Forum', 'id': 64448}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",8/1/1995,0,104,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,"Institute Benjamenta, or This Dream People Call Human Life",FALSE,7.7,11
36915,FALSE,,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,tt0116508,en,Heaven's Prisoners,"A hardened New Orleans cop, Dave Robicheaux, finally tosses in the badge and settles into life on the bayou with his wife. But a bizarre plane crash draws him back into the fray when his family is viciously threatened.",9.264679,/tJ61l57S7iMiHgzZJHehpfxjt2V.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'The Rank Organisation', 'id': 364}, {'name': 'Ruddy Morgan Productions', 'id': 6137}, {'name': 'PVM Entertainment', 'id': 10171}, {'name': 'Savoy Pictures', 'id': 11308}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/17/1996,0,132,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"For an ex-cop obsessed with an unsolved murder, trusting the wrong woman could be a deadly choice.",Heaven's Prisoners,FALSE,5,17
40507,FALSE,,4800000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,tt0117260,en,Original Gangstas,"A violent street gang, the Rebels, rule the streets of Gary, Indiana. The Rebels shoot Marvin Bookman, a store-keeper, for giving the police information about a drive-by shooting they committed. Marvin's son, former NFL star John who created the Rebels, returns to Gary to be with his father and, with a little help from his friends, to destroy the Rebels his way.",0.343579,/fhTctx0RXY51rtLTcglwvhU1106.jpg,"[{'name': ""Po' Boy Productions"", 'id': 11787}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/10/1996,3014000,99,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The original bad boys are stepping up in '96!,Original Gangstas,FALSE,5.5,5
9802,FALSE,,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",,tt0117500,en,The Rock,"A group of renegade marine commandos seizes a stockpile of chemical weapons and takes over Alcatraz, with 81 tourists as hostages. Their leader demands $100 million to be paid, as restitution to families of Marines who died in covert ops – or he will launch 15 rockets carrying deadly VX gas into the San Francisco Bay area.",13.249824,/pAVaLJQBRM4JlZEGXvezwbxOd15.jpg,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Don Simpson/Jerry Bruckheimer Films', 'id': 10288}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/6/1996,335062621,136,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Alcatraz.  Only one man has ever broken out.  Now five million lives depend on two men breaking in.,The Rock,FALSE,6.9,1474
25697,FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,tt0116405,en,Getting Away with Murder,"When the very moralistic college ethics instructor Jack Lambert finds himself living next door to an accused German death camp commander, he takes it upon himself to rid the world of this man.",0.746662,/xwiZZv8jSPx4F1vvXoJthBY6FRb.jpg,"[{'name': 'The Rank Organisation', 'id': 364}, {'name': 'Price', 'id': 1121}, {'name': 'Savoy Pictures', 'id': 11308}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4/12/1996,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One bad apple can spoil the whole line-up.,Getting Away with Murder,FALSE,5.5,6
21588,FALSE,,4000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,tt0109592,it,Dellamorte Dellamore,"A cemetery man has the unusual problem of the dead rising from the grave. Himself and his assistant must end these creatures' lives again after they are reborn. Everything is going well until ""She"" comes along and stirs things up a bit.",6.247819,/v9yBEb4NU5P3LWm4kcJfq4qjUKg.jpg,"[{'name': 'Canal+', 'id': 5358}, {'name': 'Silvio Berlusconi Communications', 'id': 8694}, {'name': ""Fonds Eurimages du Conseil de l'Europe"", 'id': 11011}, {'name': 'Urania Film', 'id': 12242}, {'name': 'K.G Productions', 'id': 13837}, {'name': 'Audifilm', 'id': 20849}, {'name': 'Bibo Productions', 'id': 86308}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",3/25/1994,0,105,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"Zombies, guns, and sex, OH MY!!!",Cemetery Man,FALSE,7,105
664,FALSE,,92000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,tt0117998,en,Twister,"TV weatherman Bill Harding is trying to get his tornado-hunter wife, Jo, to sign divorce papers so he can marry his girlfriend Melissa. But Mother Nature, in the form of a series of intense storms sweeping across Oklahoma, has other plans. Soon the three have joined the team of stormchasers as they attempt to insert a revolutionary measuring device into the very heart of several extremely violent tornados.",8.739144,/tKdDCkmb6obEhWEMLgGUUz5nDNs.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Constant c Productions', 'id': 23370}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/10/1996,494471524,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Dark Side of Nature.,Twister,FALSE,6.1,966
